scenario,T,O,B,S,D,scene,method,candidate_id,trial_index,params_json,score,rank,is_top_ranked,selected_untargeted,selected_hg_expected_aware
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_003,3,"{""max_iter"": 300, ""n_clusters"": 4, ""n_init"": 10}",0.6603745550738175,11,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_004,4,"{""max_iter"": 300, ""n_clusters"": 5, ""n_init"": 10}",0.7201906057750362,9,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_005,5,"{""max_iter"": 300, ""n_clusters"": 6, ""n_init"": 10}",0.7699564182314798,7,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_006,6,"{""max_iter"": 300, ""n_clusters"": 7, ""n_init"": 10}",0.8203768050648187,5,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_007,7,"{""max_iter"": 300, ""n_clusters"": 8, ""n_init"": 10}",0.8768001686590554,3,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_008,8,"{""max_iter"": 300, ""n_clusters"": 9, ""n_init"": 10}",0.9256997342910283,1,True,False,True
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_009,9,"{""max_iter"": 300, ""n_clusters"": 10, ""n_init"": 10}",0.8825753574452564,2,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_010,10,"{""max_iter"": 300, ""n_clusters"": 11, ""n_init"": 10}",0.8395285029261036,4,False,True,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_011,11,"{""max_iter"": 300, ""n_clusters"": 12, ""n_init"": 10}",0.7901757191301813,6,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_012,12,"{""max_iter"": 300, ""n_clusters"": 13, ""n_init"": 10}",0.7403991129936224,8,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_013,13,"{""max_iter"": 300, ""n_clusters"": 14, ""n_init"": 10}",0.6974080894093978,10,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_014,14,"{""max_iter"": 300, ""n_clusters"": 15, ""n_init"": 10}",0.6495271772721012,12,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_015,15,"{""max_iter"": 300, ""n_clusters"": 16, ""n_init"": 10}",0.6033137219726853,14,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_016,16,"{""max_iter"": 300, ""n_clusters"": 17, ""n_init"": 10}",0.5551703107458135,15,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_017,17,"{""max_iter"": 300, ""n_clusters"": 18, ""n_init"": 10}",0.5143360280411038,16,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_018,18,"{""max_iter"": 300, ""n_clusters"": 19, ""n_init"": 10}",0.5111935958068977,17,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_019,19,"{""max_iter"": 300, ""n_clusters"": 20, ""n_init"": 10}",0.5107505170774537,18,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_020,20,"{""max_iter"": 300, ""n_clusters"": 21, ""n_init"": 10}",0.50789005931613,20,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_021,21,"{""max_iter"": 300, ""n_clusters"": 22, ""n_init"": 10}",0.5018732686509193,23,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_022,22,"{""max_iter"": 300, ""n_clusters"": 23, ""n_init"": 10}",0.5082707730284985,19,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_023,23,"{""max_iter"": 300, ""n_clusters"": 24, ""n_init"": 10}",0.5015735799568936,27,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_024,24,"{""max_iter"": 300, ""n_clusters"": 25, ""n_init"": 10}",0.5025931469972483,22,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_025,25,"{""max_iter"": 300, ""n_clusters"": 26, ""n_init"": 10}",0.5016349981235566,26,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_026,26,"{""max_iter"": 300, ""n_clusters"": 27, ""n_init"": 10}",0.49983473991803895,29,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_027,27,"{""max_iter"": 300, ""n_clusters"": 28, ""n_init"": 10}",0.5018512619049681,25,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_028,28,"{""max_iter"": 300, ""n_clusters"": 29, ""n_init"": 10}",0.5026274663602427,21,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_029,29,"{""max_iter"": 300, ""n_clusters"": 30, ""n_init"": 10}",0.5006931259627381,28,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_001,1,"{""max_iter"": 300, ""n_clusters"": 2, ""n_init"": 10}",0.5425205099742624,29,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_002,2,"{""max_iter"": 300, ""n_clusters"": 3, ""n_init"": 10}",0.645508794516215,14,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_003,3,"{""max_iter"": 300, ""n_clusters"": 4, ""n_init"": 10}",0.6912689246253917,12,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_004,4,"{""max_iter"": 300, ""n_clusters"": 5, ""n_init"": 10}",0.741024582995635,9,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_005,5,"{""max_iter"": 300, ""n_clusters"": 6, ""n_init"": 10}",0.7818078315457669,7,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_006,6,"{""max_iter"": 300, ""n_clusters"": 7, ""n_init"": 10}",0.8229950412843683,5,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_007,7,"{""max_iter"": 300, ""n_clusters"": 8, ""n_init"": 10}",0.8702362491464508,3,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_008,8,"{""max_iter"": 300, ""n_clusters"": 9, ""n_init"": 10}",0.9097537408037877,1,True,False,True
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_009,9,"{""max_iter"": 300, ""n_clusters"": 10, ""n_init"": 10}",0.878268502108596,2,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_010,10,"{""max_iter"": 300, ""n_clusters"": 11, ""n_init"": 10}",0.846891794670671,4,False,True,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_011,11,"{""max_iter"": 300, ""n_clusters"": 12, ""n_init"": 10}",0.8066867862452685,6,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_012,12,"{""max_iter"": 300, ""n_clusters"": 13, ""n_init"": 10}",0.765888426542975,8,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_013,13,"{""max_iter"": 300, ""n_clusters"": 14, ""n_init"": 10}",0.7303136344386881,10,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_014,14,"{""max_iter"": 300, ""n_clusters"": 15, ""n_init"": 10}",0.6921604111122723,11,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_015,15,"{""max_iter"": 300, ""n_clusters"": 16, ""n_init"": 10}",0.6563327921358002,13,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_016,16,"{""max_iter"": 300, ""n_clusters"": 17, ""n_init"": 10}",0.6178297405301579,15,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_017,17,"{""max_iter"": 300, ""n_clusters"": 18, ""n_init"": 10}",0.5885875943157104,16,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_018,18,"{""max_iter"": 300, ""n_clusters"": 19, ""n_init"": 10}",0.5841793539647326,17,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_019,19,"{""max_iter"": 300, ""n_clusters"": 20, ""n_init"": 10}",0.5835678789666002,18,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_020,20,"{""max_iter"": 300, ""n_clusters"": 21, ""n_init"": 10}",0.5795544028776578,20,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_021,21,"{""max_iter"": 300, ""n_clusters"": 22, ""n_init"": 10}",0.5707598165766088,23,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_022,22,"{""max_iter"": 300, ""n_clusters"": 23, ""n_init"": 10}",0.5800874020749739,19,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_023,23,"{""max_iter"": 300, ""n_clusters"": 24, ""n_init"": 10}",0.5707113317747269,24,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_024,24,"{""max_iter"": 300, ""n_clusters"": 25, ""n_init"": 10}",0.5721475608543127,21,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_025,25,"{""max_iter"": 300, ""n_clusters"": 26, ""n_init"": 10}",0.5707973172080552,22,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_026,26,"{""max_iter"": 300, ""n_clusters"": 27, ""n_init"": 10}",0.5682857909434197,27,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_027,27,"{""max_iter"": 300, ""n_clusters"": 28, ""n_init"": 10}",0.5692977009917971,26,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_028,28,"{""max_iter"": 300, ""n_clusters"": 29, ""n_init"": 10}",0.5702871997751984,25,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_029,29,"{""max_iter"": 300, ""n_clusters"": 30, ""n_init"": 10}",0.5673140665260102,28,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_001,1,"{""max_iter"": 300, ""n_clusters"": 2, ""n_init"": 10}",0.5703250763567457,29,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_002,2,"{""max_iter"": 300, ""n_clusters"": 3, ""n_init"": 10}",0.6794861922672921,15,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_003,3,"{""max_iter"": 300, ""n_clusters"": 4, ""n_init"": 10}",0.7159104679476209,12,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_004,4,"{""max_iter"": 300, ""n_clusters"": 5, ""n_init"": 10}",0.7593286443656327,10,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_005,5,"{""max_iter"": 300, ""n_clusters"": 6, ""n_init"": 10}",0.7900650554070534,7,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_006,6,"{""max_iter"": 300, ""n_clusters"": 7, ""n_init"": 10}",0.821507156825384,5,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_007,7,"{""max_iter"": 300, ""n_clusters"": 8, ""n_init"": 10}",0.8609872414999673,3,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_008,8,"{""max_iter"": 300, ""n_clusters"": 9, ""n_init"": 10}",0.8903023167298774,1,True,False,True
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_009,9,"{""max_iter"": 300, ""n_clusters"": 10, ""n_init"": 10}",0.8701922026655313,2,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_010,10,"{""max_iter"": 300, ""n_clusters"": 11, ""n_init"": 10}",0.8502061243237757,4,False,True,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_011,11,"{""max_iter"": 300, ""n_clusters"": 12, ""n_init"": 10}",0.8201305591391888,6,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_012,12,"{""max_iter"": 300, ""n_clusters"": 13, ""n_init"": 10}",0.7893768782095834,8,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_013,13,"{""max_iter"": 300, ""n_clusters"": 14, ""n_init"": 10}",0.7666292973802054,9,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_014,14,"{""max_iter"": 300, ""n_clusters"": 15, ""n_init"": 10}",0.7389028367006936,11,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_015,15,"{""max_iter"": 300, ""n_clusters"": 16, ""n_init"": 10}",0.7138384168130645,13,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_016,16,"{""max_iter"": 300, ""n_clusters"": 17, ""n_init"": 10}",0.6857037378876847,14,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_017,17,"{""max_iter"": 300, ""n_clusters"": 18, ""n_init"": 10}",0.6686157482378762,16,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_018,18,"{""max_iter"": 300, ""n_clusters"": 19, ""n_init"": 10}",0.6635819665144204,17,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_019,19,"{""max_iter"": 300, ""n_clusters"": 20, ""n_init"": 10}",0.6628789306960359,18,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_020,20,"{""max_iter"": 300, ""n_clusters"": 21, ""n_init"": 10}",0.6582963081291919,20,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_021,21,"{""max_iter"": 300, ""n_clusters"": 22, ""n_init"": 10}",0.6484220568183521,23,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_022,22,"{""max_iter"": 300, ""n_clusters"": 23, ""n_init"": 10}",0.6589054500689817,19,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_023,23,"{""max_iter"": 300, ""n_clusters"": 24, ""n_init"": 10}",0.6481899411544136,25,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_024,24,"{""max_iter"": 300, ""n_clusters"": 25, ""n_init"": 10}",0.6498271385677075,21,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_025,25,"{""max_iter"": 300, ""n_clusters"": 26, ""n_init"": 10}",0.6482882102210745,24,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_026,26,"{""max_iter"": 300, ""n_clusters"": 27, ""n_init"": 10}",0.6454136872409724,27,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_027,27,"{""max_iter"": 300, ""n_clusters"": 28, ""n_init"": 10}",0.6474326419311769,26,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_028,28,"{""max_iter"": 300, ""n_clusters"": 29, ""n_init"": 10}",0.6486097774236274,22,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_029,29,"{""max_iter"": 300, ""n_clusters"": 30, ""n_init"": 10}",0.6453381283258323,28,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_001,1,"{""max_iter"": 300, ""n_clusters"": 2, ""n_init"": 10}",0.41483027991611404,15,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_002,2,"{""max_iter"": 300, ""n_clusters"": 3, ""n_init"": 10}",0.5205156124845668,13,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_003,3,"{""max_iter"": 300, ""n_clusters"": 4, ""n_init"": 10}",0.5925080491980234,11,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_004,4,"{""max_iter"": 300, ""n_clusters"": 5, ""n_init"": 10}",0.669247333572517,9,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_005,5,"{""max_iter"": 300, ""n_clusters"": 6, ""n_init"": 10}",0.739106821046383,7,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_006,6,"{""max_iter"": 300, ""n_clusters"": 7, ""n_init"": 10}",0.8094444603029172,5,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_007,7,"{""max_iter"": 300, ""n_clusters"": 8, ""n_init"": 10}",0.8837755805062859,3,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_008,8,"{""max_iter"": 300, ""n_clusters"": 9, ""n_init"": 10}",0.9531241551085589,1,True,False,True
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_009,9,"{""max_iter"": 300, ""n_clusters"": 10, ""n_init"": 10}",0.8872495290010959,2,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_010,10,"{""max_iter"": 300, ""n_clusters"": 11, ""n_init"": 10}",0.8214214162896041,4,False,True,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_011,11,"{""max_iter"": 300, ""n_clusters"": 12, ""n_init"": 10}",0.7518097460120508,6,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_012,12,"{""max_iter"": 300, ""n_clusters"": 13, ""n_init"": 10}",0.6819437823301153,8,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_013,13,"{""max_iter"": 300, ""n_clusters"": 14, ""n_init"": 10}",0.6168618761754575,10,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_014,14,"{""max_iter"": 300, ""n_clusters"": 15, ""n_init"": 10}",0.5481348014302612,12,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_015,15,"{""max_iter"": 300, ""n_clusters"": 16, ""n_init"": 10}",0.4804096733249747,14,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_016,16,"{""max_iter"": 300, ""n_clusters"": 17, ""n_init"": 10}",0.41152215405167014,16,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_017,17,"{""max_iter"": 300, ""n_clusters"": 18, ""n_init"": 10}",0.3471820909816347,17,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_018,18,"{""max_iter"": 300, ""n_clusters"": 19, ""n_init"": 10}",0.34529810417829265,18,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_019,19,"{""max_iter"": 300, ""n_clusters"": 20, ""n_init"": 10}",0.34503078440344465,19,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_020,20,"{""max_iter"": 300, ""n_clusters"": 21, ""n_init"": 10}",0.34331598228383203,21,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_021,21,"{""max_iter"": 300, ""n_clusters"": 22, ""n_init"": 10}",0.3397677544463313,25,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_022,22,"{""max_iter"": 300, ""n_clusters"": 23, ""n_init"": 10}",0.3435444105112532,20,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_023,23,"{""max_iter"": 300, ""n_clusters"": 24, ""n_init"": 10}",0.33952609466829015,27,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_024,24,"{""max_iter"": 300, ""n_clusters"": 25, ""n_init"": 10}",0.3401363623553214,23,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_025,25,"{""max_iter"": 300, ""n_clusters"": 26, ""n_init"": 10}",0.33956294556828803,26,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_026,26,"{""max_iter"": 300, ""n_clusters"": 27, ""n_init"": 10}",0.3384813181077958,29,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_027,27,"{""max_iter"": 300, ""n_clusters"": 28, ""n_init"": 10}",0.33999310142217387,24,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_028,28,"{""max_iter"": 300, ""n_clusters"": 29, ""n_init"": 10}",0.3404750220043359,22,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_029,29,"{""max_iter"": 300, ""n_clusters"": 30, ""n_init"": 10}",0.33935859388128,28,False,False,False
